month,metric,path,value
2023-04,exit_visits,/29Oct-daily-italian-lesson.html,78
2023-05,exit_visits,/29Oct-daily-italian-lesson.html,99
2023-06,exit_visits,/29Oct-daily-italian-lesson.html,58
2023-07,exit_visits,/29Oct-daily-italian-lesson.html,51
2023-08,exit_visits,/29Oct-daily-italian-lesson.html,51
2023-09,exit_visits,/29Oct-daily-italian-lesson.html,51
2023-10,exit_visits,/29Oct-daily-italian-lesson.html,74
2023-11,exit_visits,/29Oct-daily-italian-lesson.html,74
2023-12,exit_visits,/29Oct-daily-italian-lesson.html,76
2024-01,exit_visits,/29Oct-daily-italian-lesson.html,77
2024-02,exit_visits,/29Oct-daily-italian-lesson.html,106
2024-03,exit_visits,/29Oct-daily-italian-lesson.html,89
2024-04,exit_visits,/29Oct-daily-italian-lesson.html,86
2024-05,exit_visits,/29Oct-daily-italian-lesson.html,66
2024-06,exit_visits,/29Oct-daily-italian-lesson.html,38
2024-07,exit_visits,/29Oct-daily-italian-lesson.html,55
2024-08,exit_visits,/29Oct-daily-italian-lesson.html,72
2024-09,exit_visits,/29Oct-daily-italian-lesson.html,60
2024-10,exit_visits,/29Oct-daily-italian-lesson.html,77
2024-11,exit_visits,/29Oct-daily-italian-lesson.html,54
2024-12,exit_visits,/29Oct-daily-italian-lesson.html,42
2025-01,exit_visits,/29Oct-daily-italian-lesson.html,93
2025-02,exit_visits,/29Oct-daily-italian-lesson.html,198
2025-03,exit_visits,/29Oct-daily-italian-lesson.html,131
2025-04,exit_visits,/29Oct-daily-italian-lesson.html,120
2025-05,exit_visits,/29Oct-daily-italian-lesson.html,128
2025-06,exit_visits,/29Oct-daily-italian-lesson.html,75
2025-07,exit_visits,/29Oct-daily-italian-lesson.html,78
2025-08,exit_visits,/29Oct-daily-italian-lesson.html,82
2025-10,exit_visits,/29Oct-daily-italian-lesson.html,48
2025-11,exit_visits,/29Oct-daily-italian-lesson.html,52
2025-12,exit_visits,/29Oct-daily-italian-lesson.html,67
2026-01,exit_visits,/29Oct-daily-italian-lesson.html,94
2026-02,exit_visits,/29Oct-daily-italian-lesson.html,148
2026-03,exit_visits,/29Oct-daily-italian-lesson.html,215
2026-04,exit_visits,/29Oct-daily-italian-lesson.html,167
2026-05,exit_visits,/29Oct-daily-italian-lesson.html,243
2026-06,exit_visits,/29Oct-daily-italian-lesson.html,254
2026-07,exit_visits,/29Oct-daily-italian-lesson.html,150
2026-08,exit_visits,/29Oct-daily-italian-lesson.html,60
2026-09,exit_visits,/29Oct-daily-italian-lesson.html,34
2020-09,exit_visits,/spanish-verb-encender.html,734
2020-10,exit_visits,/spanish-verb-encender.html,503
2020-11,exit_visits,/spanish-verb-encender.html,406
2020-12,exit_visits,/spanish-verb-encender.html,367
2021-01,exit_visits,/spanish-verb-encender.html,177
2021-02,exit_visits,/spanish-verb-encender.html,269
2021-03,exit_visits,/spanish-verb-encender.html,339
2021-04,exit_visits,/spanish-verb-encender.html,243
2021-05,exit_visits,/spanish-verb-encender.html,144
2021-06,exit_visits,/spanish-verb-encender.html,79
2021-07,exit_visits,/spanish-verb-encender.html,54
2021-08,exit_visits,/spanish-verb-encender.html,90
2021-09,exit_visits,/spanish-verb-encender.html,202
2021-10,exit_visits,/spanish-verb-encender.html,216
2021-11,exit_visits,/spanish-verb-encender.html,196
2021-12,exit_visits,/spanish-verb-encender.html,146
2022-01,exit_visits,/spanish-verb-encender.html,155
2022-02,exit_visits,/spanish-verb-encender.html,193
2022-03,exit_visits,/spanish-verb-encender.html,124
2022-04,exit_visits,/spanish-verb-encender.html,146
2022-05,exit_visits,/spanish-verb-encender.html,117
2022-06,exit_visits,/spanish-verb-encender.html,74
2022-07,exit_visits,/spanish-verb-encender.html,65
2022-08,exit_visits,/spanish-verb-encender.html,69
2022-09,exit_visits,/spanish-verb-encender.html,134
2022-10,exit_visits,/spanish-verb-encender.html,180
2022-11,exit_visits,/spanish-verb-encender.html,134
2022-12,exit_visits,/spanish-verb-encender.html,105
2023-01,exit_visits,/spanish-verb-encender.html,174
2023-02,exit_visits,/spanish-verb-encender.html,191
2023-03,exit_visits,/spanish-verb-encender.html,136
2023-04,exit_visits,/spanish-verb-encender.html,102
2023-05,exit_visits,/spanish-verb-encender.html,102
2023-06,exit_visits,/spanish-verb-encender.html,61
2023-07,exit_visits,/spanish-verb-encender.html,62
2023-08,exit_visits,/spanish-verb-encender.html,121
2023-09,exit_visits,/spanish-verb-encender.html,141
2023-10,exit_visits,/spanish-verb-encender.html,146
2023-11,exit_visits,/spanish-verb-encender.html,121
2023-12,exit_visits,/spanish-verb-encender.html,92
2024-01,exit_visits,/spanish-verb-encender.html,158
2024-02,exit_visits,/spanish-verb-encender.html,189
2024-03,exit_visits,/spanish-verb-encender.html,102
2024-04,exit_visits,/spanish-verb-encender.html,127
2024-05,exit_visits,/spanish-verb-encender.html,92
2024-06,exit_visits,/spanish-verb-encender.html,69
2024-07,exit_visits,/spanish-verb-encender.html,87
2024-08,exit_visits,/spanish-verb-encender.html,93
2024-09,exit_visits,/spanish-verb-encender.html,146
2024-10,exit_visits,/spanish-verb-encender.html,202
2024-11,exit_visits,/spanish-verb-encender.html,105
2024-12,exit_visits,/spanish-verb-encender.html,78
2025-01,exit_visits,/spanish-verb-encender.html,117
2025-02,exit_visits,/spanish-verb-encender.html,142
2025-03,exit_visits,/spanish-verb-encender.html,128
2025-04,exit_visits,/spanish-verb-encender.html,132
2025-05,exit_visits,/spanish-verb-encender.html,136
2025-06,exit_visits,/spanish-verb-encender.html,87
2025-07,exit_visits,/spanish-verb-encender.html,91
2025-08,exit_visits,/spanish-verb-encender.html,175
2025-09,exit_visits,/spanish-verb-encender.html,179
2025-10,exit_visits,/spanish-verb-encender.html,75
2025-11,exit_visits,/spanish-verb-encender.html,74
2025-12,exit_visits,/spanish-verb-encender.html,129
2026-01,exit_visits,/spanish-verb-encender.html,165
2026-02,exit_visits,/spanish-verb-encender.html,191
2026-03,exit_visits,/spanish-verb-encender.html,514
2026-04,exit_visits,/spanish-verb-encender.html,312
2026-05,exit_visits,/spanish-verb-encender.html,362
2026-06,exit_visits,/spanish-verb-encender.html,395
2026-07,exit_visits,/spanish-verb-encender.html,271
2026-08,exit_visits,/spanish-verb-encender.html,94
2026-09,exit_visits,/spanish-verb-encender.html,59
2020-09,exit_visits,/french-verb-venir.html,175
2020-10,exit_visits,/french-verb-venir.html,231
2020-11,exit_visits,/french-verb-venir.html,227
2020-12,exit_visits,/french-verb-venir.html,189
2021-01,exit_visits,/french-verb-venir.html,253
2021-02,exit_visits,/french-verb-venir.html,286
2021-03,exit_visits,/french-verb-venir.html,300
2021-04,exit_visits,/french-verb-venir.html,239
2021-05,exit_visits,/french-verb-venir.html,231
2021-06,exit_visits,/french-verb-venir.html,178
2021-07,exit_visits,/french-verb-venir.html,162
2021-08,exit_visits,/french-verb-venir.html,174
2021-09,exit_visits,/french-verb-venir.html,155
2021-10,exit_visits,/french-verb-venir.html,157
2021-11,exit_visits,/french-verb-venir.html,131
2021-12,exit_visits,/french-verb-venir.html,129
2022-01,exit_visits,/french-verb-venir.html,115
2022-02,exit_visits,/french-verb-venir.html,137
2022-03,exit_visits,/french-verb-venir.html,115
2022-04,exit_visits,/french-verb-venir.html,115
2022-05,exit_visits,/french-verb-venir.html,133
2022-06,exit_visits,/french-verb-venir.html,81
2022-07,exit_visits,/french-verb-venir.html,82
2022-08,exit_visits,/french-verb-venir.html,78
2022-09,exit_visits,/french-verb-venir.html,109
2022-10,exit_visits,/french-verb-venir.html,103
2022-11,exit_visits,/french-verb-venir.html,94
2022-12,exit_visits,/french-verb-venir.html,78
2023-01,exit_visits,/french-verb-venir.html,94
2023-02,exit_visits,/french-verb-venir.html,64
2023-03,exit_visits,/french-verb-venir.html,87
2023-04,exit_visits,/french-verb-venir.html,63
2023-05,exit_visits,/french-verb-venir.html,69
2023-06,exit_visits,/french-verb-venir.html,101
2023-07,exit_visits,/french-verb-venir.html,102
2023-08,exit_visits,/french-verb-venir.html,73
2023-09,exit_visits,/french-verb-venir.html,68
2023-10,exit_visits,/french-verb-venir.html,72
2023-11,exit_visits,/french-verb-venir.html,69
2023-12,exit_visits,/french-verb-venir.html,56
2024-01,exit_visits,/french-verb-venir.html,70
2024-02,exit_visits,/french-verb-venir.html,66
2024-03,exit_visits,/french-verb-venir.html,74
2024-04,exit_visits,/french-verb-venir.html,55
2024-05,exit_visits,/french-verb-venir.html,69
2024-06,exit_visits,/french-verb-venir.html,56
2024-07,exit_visits,/french-verb-venir.html,52
2024-08,exit_visits,/french-verb-venir.html,43
2024-09,exit_visits,/french-verb-venir.html,86
2024-10,exit_visits,/french-verb-venir.html,91
2024-11,exit_visits,/french-verb-venir.html,86
2024-12,exit_visits,/french-verb-venir.html,94
2025-01,exit_visits,/french-verb-venir.html,57
2025-02,exit_visits,/french-verb-venir.html,75
2025-03,exit_visits,/french-verb-venir.html,116
2025-04,exit_visits,/french-verb-venir.html,121
2025-05,exit_visits,/french-verb-venir.html,174
2025-06,exit_visits,/french-verb-venir.html,103
2025-07,exit_visits,/french-verb-venir.html,107
2025-08,exit_visits,/french-verb-venir.html,113
2025-09,exit_visits,/french-verb-venir.html,142
2025-10,exit_visits,/french-verb-venir.html,113
2025-11,exit_visits,/french-verb-venir.html,111
2025-12,exit_visits,/french-verb-venir.html,120
2026-01,exit_visits,/french-verb-venir.html,149
2026-02,exit_visits,/french-verb-venir.html,149
2026-03,exit_visits,/french-verb-venir.html,151
2026-04,exit_visits,/french-verb-venir.html,113
2026-05,exit_visits,/french-verb-venir.html,105
2026-06,exit_visits,/french-verb-venir.html,107
2026-07,exit_visits,/french-verb-venir.html,130
2026-08,exit_visits,/french-verb-venir.html,77
2026-09,exit_visits,/french-verb-venir.html,45
2020-09,exit_visits,/spanish-churros.html,83
2020-10,exit_visits,/spanish-churros.html,88
2020-11,exit_visits,/spanish-churros.html,73
2020-12,exit_visits,/spanish-churros.html,33
2021-01,exit_visits,/spanish-churros.html,28
2021-03,exit_visits,/spanish-churros.html,244
2021-04,exit_visits,/spanish-churros.html,239
2021-05,exit_visits,/spanish-churros.html,106
2021-06,exit_visits,/spanish-churros.html,128
2021-07,exit_visits,/spanish-churros.html,158
2021-08,exit_visits,/spanish-churros.html,136
2021-09,exit_visits,/spanish-churros.html,154
2022-03,exit_visits,/spanish-churros.html,26
2022-07,exit_visits,/spanish-churros.html,18
2022-08,exit_visits,/spanish-churros.html,17
2022-11,exit_visits,/spanish-churros.html,20
2023-01,exit_visits,/spanish-churros.html,23
2023-08,exit_visits,/spanish-churros.html,17
2023-11,exit_visits,/spanish-churros.html,21
2023-12,exit_visits,/spanish-churros.html,21
2024-02,exit_visits,/spanish-churros.html,59
2025-07,exit_visits,/spanish-churros.html,41
2025-09,exit_visits,/spanish-churros.html,53
2025-10,exit_visits,/spanish-churros.html,60
2025-12,exit_visits,/spanish-churros.html,358
2026-01,exit_visits,/spanish-churros.html,658
2026-02,exit_visits,/spanish-churros.html,499
2026-03,exit_visits,/spanish-churros.html,461
2026-04,exit_visits,/spanish-churros.html,77
2026-08,exit_visits,/spanish-churros.html,60
2026-09,exit_visits,/spanish-churros.html,30
2020-09,exit_visits,/5Mar-daily-italian-lesson.html,241
2020-10,exit_visits,/5Mar-daily-italian-lesson.html,199
2020-11,exit_visits,/5Mar-daily-italian-lesson.html,248
2020-12,exit_visits,/5Mar-daily-italian-lesson.html,181
2021-01,exit_visits,/5Mar-daily-italian-lesson.html,220
2021-02,exit_visits,/5Mar-daily-italian-lesson.html,305
2021-03,exit_visits,/5Mar-daily-italian-lesson.html,325
2021-04,exit_visits,/5Mar-daily-italian-lesson.html,234
2021-05,exit_visits,/5Mar-daily-italian-lesson.html,149
2021-06,exit_visits,/5Mar-daily-italian-lesson.html,116
2021-07,exit_visits,/5Mar-daily-italian-lesson.html,151
2021-08,exit_visits,/5Mar-daily-italian-lesson.html,95
2021-09,exit_visits,/5Mar-daily-italian-lesson.html,151
2021-10,exit_visits,/5Mar-daily-italian-lesson.html,164
2021-11,exit_visits,/5Mar-daily-italian-lesson.html,177
2021-12,exit_visits,/5Mar-daily-italian-lesson.html,154
2022-01,exit_visits,/5Mar-daily-italian-lesson.html,139
2022-02,exit_visits,/5Mar-daily-italian-lesson.html,172
2022-03,exit_visits,/5Mar-daily-italian-lesson.html,113
2022-04,exit_visits,/5Mar-daily-italian-lesson.html,97
2022-05,exit_visits,/5Mar-daily-italian-lesson.html,85
2022-06,exit_visits,/5Mar-daily-italian-lesson.html,81
2022-07,exit_visits,/5Mar-daily-italian-lesson.html,74
2022-08,exit_visits,/5Mar-daily-italian-lesson.html,71
2022-09,exit_visits,/5Mar-daily-italian-lesson.html,98
2022-10,exit_visits,/5Mar-daily-italian-lesson.html,148
2022-11,exit_visits,/5Mar-daily-italian-lesson.html,128
2022-12,exit_visits,/5Mar-daily-italian-lesson.html,91
2023-01,exit_visits,/5Mar-daily-italian-lesson.html,78
2023-02,exit_visits,/5Mar-daily-italian-lesson.html,90
2023-03,exit_visits,/5Mar-daily-italian-lesson.html,88
2023-04,exit_visits,/5Mar-daily-italian-lesson.html,82
2023-05,exit_visits,/5Mar-daily-italian-lesson.html,75
2023-06,exit_visits,/5Mar-daily-italian-lesson.html,71
2023-07,exit_visits,/5Mar-daily-italian-lesson.html,76
2023-08,exit_visits,/5Mar-daily-italian-lesson.html,80
2023-09,exit_visits,/5Mar-daily-italian-lesson.html,67
2023-10,exit_visits,/5Mar-daily-italian-lesson.html,85
2023-11,exit_visits,/5Mar-daily-italian-lesson.html,115
2023-12,exit_visits,/5Mar-daily-italian-lesson.html,72
2024-01,exit_visits,/5Mar-daily-italian-lesson.html,87
2024-02,exit_visits,/5Mar-daily-italian-lesson.html,123
2024-03,exit_visits,/5Mar-daily-italian-lesson.html,103
2024-04,exit_visits,/5Mar-daily-italian-lesson.html,78
2024-05,exit_visits,/5Mar-daily-italian-lesson.html,55
2024-06,exit_visits,/5Mar-daily-italian-lesson.html,74
2024-07,exit_visits,/5Mar-daily-italian-lesson.html,84
2024-08,exit_visits,/5Mar-daily-italian-lesson.html,85
2024-09,exit_visits,/5Mar-daily-italian-lesson.html,93
2024-10,exit_visits,/5Mar-daily-italian-lesson.html,97
2024-11,exit_visits,/5Mar-daily-italian-lesson.html,84
2024-12,exit_visits,/5Mar-daily-italian-lesson.html,71
2025-01,exit_visits,/5Mar-daily-italian-lesson.html,92
2025-02,exit_visits,/5Mar-daily-italian-lesson.html,135
2025-03,exit_visits,/5Mar-daily-italian-lesson.html,160
2025-04,exit_visits,/5Mar-daily-italian-lesson.html,135
2025-05,exit_visits,/5Mar-daily-italian-lesson.html,164
2025-06,exit_visits,/5Mar-daily-italian-lesson.html,139
2025-07,exit_visits,/5Mar-daily-italian-lesson.html,132
2025-08,exit_visits,/5Mar-daily-italian-lesson.html,157
2025-09,exit_visits,/5Mar-daily-italian-lesson.html,150
2025-10,exit_visits,/5Mar-daily-italian-lesson.html,114
2025-11,exit_visits,/5Mar-daily-italian-lesson.html,88
2025-12,exit_visits,/5Mar-daily-italian-lesson.html,132
2026-01,exit_visits,/5Mar-daily-italian-lesson.html,268
2026-02,exit_visits,/5Mar-daily-italian-lesson.html,235
2026-03,exit_visits,/5Mar-daily-italian-lesson.html,280
2026-04,exit_visits,/5Mar-daily-italian-lesson.html,207
2026-05,exit_visits,/5Mar-daily-italian-lesson.html,354
2026-06,exit_visits,/5Mar-daily-italian-lesson.html,499
2026-07,exit_visits,/5Mar-daily-italian-lesson.html,391
2026-08,exit_visits,/5Mar-daily-italian-lesson.html,231
2026-09,exit_visits,/5Mar-daily-italian-lesson.html,75
2020-09,exit_visits,/french-verb-tenir.html,668
2020-10,exit_visits,/french-verb-tenir.html,510
2020-11,exit_visits,/french-verb-tenir.html,470
2020-12,exit_visits,/french-verb-tenir.html,534
2021-01,exit_visits,/french-verb-tenir.html,446
2021-02,exit_visits,/french-verb-tenir.html,438
2021-03,exit_visits,/french-verb-tenir.html,420
2021-04,exit_visits,/french-verb-tenir.html,233
2021-05,exit_visits,/french-verb-tenir.html,194
2021-06,exit_visits,/french-verb-tenir.html,158
2021-07,exit_visits,/french-verb-tenir.html,114
2021-08,exit_visits,/french-verb-tenir.html,90
2021-09,exit_visits,/french-verb-tenir.html,105
2021-10,exit_visits,/french-verb-tenir.html,105
2021-11,exit_visits,/french-verb-tenir.html,99
2021-12,exit_visits,/french-verb-tenir.html,66
2022-01,exit_visits,/french-verb-tenir.html,74
2022-02,exit_visits,/french-verb-tenir.html,49
2022-03,exit_visits,/french-verb-tenir.html,50
2022-04,exit_visits,/french-verb-tenir.html,54
2022-05,exit_visits,/french-verb-tenir.html,34
2022-06,exit_visits,/french-verb-tenir.html,49
2022-07,exit_visits,/french-verb-tenir.html,28
2022-08,exit_visits,/french-verb-tenir.html,34
2022-09,exit_visits,/french-verb-tenir.html,33
2022-10,exit_visits,/french-verb-tenir.html,49
2022-11,exit_visits,/french-verb-tenir.html,33
2022-12,exit_visits,/french-verb-tenir.html,37
2023-01,exit_visits,/french-verb-tenir.html,35
2023-02,exit_visits,/french-verb-tenir.html,42
2023-03,exit_visits,/french-verb-tenir.html,34
2023-04,exit_visits,/french-verb-tenir.html,29
2023-05,exit_visits,/french-verb-tenir.html,36
2023-06,exit_visits,/french-verb-tenir.html,48
2023-07,exit_visits,/french-verb-tenir.html,31
2023-08,exit_visits,/french-verb-tenir.html,27
2023-09,exit_visits,/french-verb-tenir.html,37
2023-10,exit_visits,/french-verb-tenir.html,43
2023-11,exit_visits,/french-verb-tenir.html,47
2023-12,exit_visits,/french-verb-tenir.html,35
2024-01,exit_visits,/french-verb-tenir.html,32
2024-02,exit_visits,/french-verb-tenir.html,31
2024-03,exit_visits,/french-verb-tenir.html,45
2024-04,exit_visits,/french-verb-tenir.html,40
2024-05,exit_visits,/french-verb-tenir.html,59
2024-06,exit_visits,/french-verb-tenir.html,58
2024-07,exit_visits,/french-verb-tenir.html,49
2024-08,exit_visits,/french-verb-tenir.html,66
2024-09,exit_visits,/french-verb-tenir.html,54
2024-10,exit_visits,/french-verb-tenir.html,61
2024-11,exit_visits,/french-verb-tenir.html,37
2024-12,exit_visits,/french-verb-tenir.html,36
2025-01,exit_visits,/french-verb-tenir.html,79
2025-02,exit_visits,/french-verb-tenir.html,88
2025-03,exit_visits,/french-verb-tenir.html,98
2025-04,exit_visits,/french-verb-tenir.html,86
2025-05,exit_visits,/french-verb-tenir.html,74
2025-06,exit_visits,/french-verb-tenir.html,89
2025-07,exit_visits,/french-verb-tenir.html,65
2025-08,exit_visits,/french-verb-tenir.html,67
2025-09,exit_visits,/french-verb-tenir.html,77
2025-10,exit_visits,/french-verb-tenir.html,52
2025-11,exit_visits,/french-verb-tenir.html,55
2025-12,exit_visits,/french-verb-tenir.html,61
2026-01,exit_visits,/french-verb-tenir.html,67
2026-02,exit_visits,/french-verb-tenir.html,66
2026-06,exit_visits,/french-verb-tenir.html,89
2026-08,exit_visits,/french-verb-tenir.html,59
